make,pred_price
Land Rover,9230.223266977178
Freightliner,9117.951685778284
unknown,9094.982918148526
RAM,9075.101383009827
CHRYSLER,9074.485740830596
International,9057.021620008845
Mercedes-benz,9055.807679786078
Hummer,9049.764271632728
Mercedes Benz,9048.473763210446
Suzuki,9042.24091318592
pontiac,9038.775356700435
Maserati,9030.89614685183
Pontiac,8974.078440030375
Lincoln,8944.924866423633
Ram,8855.315639099683
Lexus,8841.360755907963
NISSAN,8825.804334476768
Mercedes,8821.635997668376
mercedes-benz,8796.54608233936
GMC,8779.786602666412
cadillac,8765.892819930728
Infiniti,8765.46044904224
Acura,8724.61835969276
chevrolet,8702.619523083242
Mercedes-Benz,8677.799109464411
Jeep,8640.222560146707
INFINITI,8628.937899357283
Jaguar,8620.514007042722
Toyota,8608.968168493615
Mazda,8555.402168214554
Ford,8538.448506950213
CHEVROLET,8490.693257287503
Chevrolet,8486.301542246028
BMW,8482.228383509611
Dodge,8457.111539839054
Cadillac,8442.033349997857
toyota,8413.280365027991
Audi,8388.428162572316
Tesla,8387.11339547636
Subaru,8374.489137906998
bmw,8356.885920774477
volvo,8349.455753119115
lexus,8300.564954423558
AMC,8299.27003172103
mazda,8299.012371481693
Mitsubishi,8299.012371481693
chrysler,8296.081530584708
ford,8277.938818377348
Saab,8275.400642864664
Chrysler,8248.264241988274
jeep,8229.337189598045
Honda,8196.342781131225
JEEP,8195.595402770097
Scion,8154.629367282234
Hyundai,8055.824617241468
Mini,8029.552108220684
Buick,7996.61619306577
volkswagen,7993.66701822339
Mercury,7988.047616452786
kia,7896.220870233248
Fiat,7837.300838992651
Nissan,7835.553812102206
SUBARU,7826.283854953794
VW,7806.014175779856
Chevy,7794.565479577562
tesla,7775.694410264863
TESLA,7772.424217448598
TOYOTA,7695.021247559991
ACURA,7666.971014352602
Kia,7554.940929152349
hyundai,7541.302285563603
chevy,7522.164207255807
dodge,7419.766896904045
acura,7400.294982980226
nissan,7377.539501969348
Volkswagen,7371.816431279433
honda,7366.277157665943
HONDA,7365.720159957344
FORD,7246.930428376671
Volvo,7227.235420616211
subaru,7140.791020105363
