make,pred_price
Land Rover,8908.900581812637
mercedes-benz,8906.419828843977
Lexus,8845.953238046217
Jeep,8837.066215312607
Mercedes-Benz,8832.849023458655
GMC,8784.600266592875
Freightliner,8763.606774122658
Mercedes Benz,8752.088330479895
unknown,8744.285117907917
Ford,8706.560521387499
CHRYSLER,8678.584236883178
Toyota,8671.305476171863
International,8666.35554388503
RAM,8661.67879768488
BMW,8659.104457360665
Hummer,8642.219724512706
pontiac,8641.896998860027
Maserati,8622.155794236613
cadillac,8616.438285081074
Ram,8605.87006316361
Lincoln,8604.301913657808
Chevrolet,8601.64774526294
Audi,8599.129552673547
Mercedes-benz,8598.513199086596
Mercedes,8590.496520573395
chevrolet,8572.552815807625
Pontiac,8538.281951339724
Acura,8512.523404880976
CHEVROLET,8511.961423992874
Jaguar,8509.393092391452
toyota,8497.505059818788
INFINITI,8488.087779047688
Hyundai,8486.760125917848
NISSAN,8477.27258020188
Suzuki,8454.36582717074
Dodge,8391.233961894335
Cadillac,8388.105606056306
Subaru,8358.951888645272
ford,8347.794107092508
Chevy,8339.106450149153
Infiniti,8315.466656611461
Tesla,8309.27790011129
Kia,8280.034523024398
chevy,8224.310766908466
Chrysler,8201.527896376763
Mercury,8166.397726469757
SUBARU,8162.066650493249
Mazda,8157.1689480897185
lexus,8118.178487117525
subaru,8114.948993317363
Honda,8113.936683157132
JEEP,8106.760369186784
Volkswagen,8095.259111577645
volkswagen,8093.374896787375
volvo,8089.407681766231
jeep,8066.9537569586
chrysler,8053.369192500648
mazda,8045.815721347537
Mitsubishi,8045.815721347537
honda,8042.037558691239
Saab,8018.3071246427535
Mini,8006.403359155565
bmw,7997.822143146776
Buick,7992.293244954293
VW,7990.857407362597
hyundai,7981.14839178222
Fiat,7979.214865652372
tesla,7977.753179884302
TESLA,7953.291636751951
TOYOTA,7935.471837497462
FORD,7913.4749857505085
ACURA,7876.50744713421
kia,7867.766386584113
AMC,7861.9311614718645
Scion,7851.102552679038
HONDA,7835.245601888589
acura,7818.089941645017
Volvo,7769.1902238008115
dodge,7737.337379494668
nissan,7626.645076214286
Nissan,7534.377386590744
