feature,importance
mileage_num,24.570256815350483
year_num,13.931971006593763
make,10.772909084680503
vin_prefix,10.73308323532089
drivetrain,9.959679654563665
is_owner,7.628159418946305
color,7.137236176916467
model,5.332187409825827
sunroof,4.713351195584725
transmission,2.9021660843928294
title_status,2.3189999178245126
