feature,importance
mileage_num,16.98953234520768
year_num,12.84058399133871
make,12.204160911392087
model,11.095130213397413
vin_prefix,10.66313861222774
color,9.820903114840178
is_owner,8.057169043830916
drivetrain,7.805918684607854
title_status,4.408445411462825
sunroof,3.416645723176443
transmission,2.6983719485181994
