make,pred_price
Ford,9218.12982572155
Land Rover,9169.782589641833
chevrolet,9142.010489025257
toyota,9122.113191449667
Jeep,8960.959182382674
Lexus,8912.128354997614
Mercedes-benz,8888.206524555022
Dodge,8803.71122457632
Mercedes,8801.35436705795
GMC,8800.720952132955
Mercedes-Benz,8768.17039852965
RAM,8764.400987957544
Ram,8760.78881266158
Toyota,8755.96244691596
Freightliner,8725.084194577139
Suzuki,8723.8253840798
cadillac,8688.375867487672
Pontiac,8688.223108765527
Cadillac,8684.853925241125
CHRYSLER,8672.01316480245
mercedes-benz,8652.447062242161
unknown,8623.906908597692
NISSAN,8614.577804355238
Infiniti,8561.72024537299
Hummer,8559.956917663558
International,8559.73565407323
Acura,8524.62233652411
INFINITI,8515.08087239975
Chrysler,8484.240898974309
Subaru,8478.411165272826
Maserati,8475.213237476602
Mercedes Benz,8470.47262823843
Chevrolet,8453.286122179628
BMW,8440.63454871762
pontiac,8424.825436591756
Audi,8397.076743156591
Hyundai,8393.035109214954
CHEVROLET,8360.44027735707
Jaguar,8351.729826336705
Mazda,8339.964107135404
ford,8302.098061341292
volvo,8299.146825589514
JEEP,8268.690338000793
Lincoln,8266.14724316366
Mitsubishi,8260.434946693596
mazda,8260.434946693596
chrysler,8258.315860187071
lexus,8253.430491469464
Mercury,8150.097033363649
Honda,8060.680888234192
jeep,7983.640136010425
Tesla,7975.981720829763
bmw,7915.856895379825
Chevy,7886.413713269012
Saab,7856.329922085542
SUBARU,7832.314152688549
tesla,7773.81435924631
Mini,7770.395228743737
VW,7764.49779733642
honda,7728.459402120901
chevy,7726.4326668273
TESLA,7722.463031329236
Buick,7699.113406783798
Fiat,7679.286073151457
AMC,7675.179814126845
volkswagen,7670.923734711471
Kia,7669.792841576814
Scion,7621.880752904468
kia,7593.555820878758
acura,7590.317896937703
Nissan,7550.78309068776
subaru,7547.95166430508
Volkswagen,7544.203628091202
FORD,7501.905994242108
TOYOTA,7482.905700888066
HONDA,7339.068267503014
hyundai,7228.459326770923
Volvo,7221.474643279788
ACURA,7146.608628881205
dodge,6997.570117045233
nissan,6949.596690466405
