make,pred_price
cadillac,9579.669992272684
Land Rover,9505.100161814893
Mini,9278.366316550448
NISSAN,9277.541050629941
Mercedes-benz,9270.066327469205
mercedes-benz,9267.03640210174
Pontiac,9265.377207804031
CHRYSLER,9244.200172150582
JEEP,9238.356008017741
chevrolet,9237.872374375764
Saab,9230.304406597435
Lincoln,9205.99691990848
RAM,9175.761641912033
GMC,9166.200197607692
volvo,9166.090456817836
bmw,9157.669325575536
Mercedes Benz,9144.674645122705
chrysler,9143.966473101065
Mitsubishi,9141.59513377631
mazda,9140.804870544394
lexus,9121.216598619028
Suzuki,9101.28699427126
Mercury,9093.547552635193
SUBARU,9080.071110361294
Cadillac,9069.560354869061
International,9037.28698097623
VW,9030.329126212791
Freightliner,9019.959218666623
Lexus,9010.146451883295
Hummer,9000.830189455039
Ram,8962.00553005527
Dodge,8958.32821836119
pontiac,8943.094750240418
Maserati,8941.512831237074
unknown,8935.971398684149
Scion,8934.846972085563
Toyota,8882.9738069773
tesla,8860.320106712636
Mercedes,8842.882828113694
AMC,8841.081313224231
Jeep,8834.179680917012
TESLA,8817.346467481468
INFINITI,8800.041094561087
Jaguar,8800.014778904835
kia,8779.06067135342
Acura,8732.941742284556
toyota,8717.415130635098
Hyundai,8714.13019212953
Chevy,8710.422854722332
Fiat,8709.369670852026
CHEVROLET,8690.648033562526
volkswagen,8669.527273493532
Mercedes-Benz,8640.6443424232
Infiniti,8599.13412833665
Kia,8590.237400370937
BMW,8531.752948485775
Buick,8494.847684153234
Audi,8493.660515379062
Mazda,8461.88572271387
Chrysler,8453.232034343797
TOYOTA,8428.051900835444
Ford,8403.865384098352
FORD,8340.360045869937
Tesla,8331.823173897043
ACURA,8291.475523330979
Chevrolet,8263.992050647905
chevy,8259.387140822166
Subaru,8167.7326616054615
jeep,8148.121627633683
nissan,8136.455370227356
ford,8110.598213558673
dodge,8099.150943891124
honda,8077.76227042304
Volvo,8047.93662564928
hyundai,8035.904199246835
Honda,8011.239403870854
subaru,7972.096953391443
Volkswagen,7954.29458409159
HONDA,7892.344202589085
acura,7802.09794056259
Nissan,7549.653399759684
