feature,importance
mileage_num,20.23308900431784
year_num,15.360467910120898
make,10.352285187499756
vin_prefix,10.211705119845245
model,9.565134859727157
drivetrain,8.113502715401644
is_owner,7.743550017703278
color,6.7986131408626145
transmission,4.359834185742135
title_status,3.932757678376651
sunroof,3.329060180402621
